Reaction,fc,pval,Ges1_A_D,Ges1_P_D,rxnNames,subSystem,geneRules,kegg,source
CDSm,0.9434373249019953,0,0.9963097943869729,0.028997048927066497,Phosphatidate Cytidylyltransferase,Glycerophospholipid metabolism,1040.1 or 8760.1,NA,NA
CEPTE,-1,0,NA,2.737796364658093,Ethanolamine Phosphotransferase,Glycerophospholipid metabolism,10390.1,NA,NA
CERT1gt,0.46873881419725183,0,17.88601549263615,6.469595348099834,Ceramide Transport Protein,"Transport, golgi apparatus",10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
CERT1rt,0.5768239377930338,0,13.633121766862272,3.6587539335327457,Ceramide Transport Protein,"Transport, endoplasmic reticular",10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
CHAT,0.7906351948687633,0,46.42658455257118,5.428293186469143,Choline O-Acetyltransferase,Glycerophospholipid metabolism,1103.4 or 1103.2 or 1103.3 or 1103.1,NA,PMID:10861222
CHLtm,-1,0,-0.7425507588491801,NA,Choline Transport via Diffusion (Cytosol to Mitochondria),"Transport, mitochondrial",NA,NA,PMID:10984
CHOLK,0.8569942440451725,0,18.324990000310958,1.4111939529497952,Choline Kinase,Glycerophospholipid metabolism,1120.2 or 1119.1 or 1120.1 or 1119.2,NA,NA
CHOLPtg,-0.9608262888841782,0,-40.71387285546139,-0.8133884692833934,Choline Phosphate Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
CHOLPtl,-0.9497436033524072,0,-17.19301249881415,-0.44316537529434935,Choline Phosphate Intracellular Transport,"Transport, lysosomal",NA,NA,NA
CHOLtg,1,0,1.5885158029209225,NA,Choline Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
CHOLtr,1,0,2.459663586819239,NA,Choline Intracellular Transport,"Transport, endoplasmic reticular",NA,NA,NA
CHSTEROLt1,-0.5954238480338795,0,6.947320230738539,27.396375990487634,Cholesterol Intracellular Transport,"Transport, mitochondrial",10948.1,NA,"PMID:12070139,PMID:12370263,PMID:12770731"
CHSTEROLt2,1,0,0.1253425849159994,NA,Cholesterol Intracellular Transport,"Transport, mitochondrial",NA,NA,"PMID:12370263,PMID:12770731"
CITtbm,0.5460768533747125,0,434.44397647190095,127.55134157922268,"Citrate Transport, Mitochondrial","Transport, mitochondrial",6576.1,NA,PMID:14598172
CKc,0.85598862778329865,0,52.25977819764167,4.054983019465756,"ATP Creatine Kinase, Cytosolic",Urea cycle,1152.1 or 1158.1,NA,"PMID:2883200,PMID:3034271"
CLFORtex,-0.6691080978186649,0,16.286228591997176,82.1521344179988,Chloride Transport via Formate Antiport,"Transport, extracellular",5172.1,NA,PMID:12759755
CLOXAtex2,-0.7685119042373872,0,1.9619542763073927,14.988846323990822,Chloride Transport via Oxalate Antiport (2:1),"Transport, extracellular",65010.1 or 65010.3 or 65010.2,NA,PMID:12759755
CMPACNAtn,0.6517027163479018,0,1.281458540446389,0.2702232819094358,"Transport of Cytidine-5'-Monophosphate-N-Acetyl-Beta-Neuraminate, Nuclear","Transport, nuclear",NA,NA,NA
CMPSASn,0.6517027163479018,0,1.281458540446389,0.2702232819094358,"CMP Sialic Acid Synthase, Nuclear",Aminosugar metabolism,55907.1,NA,PMID:9689047
CO2tp,-0.3955183817884138,0,-4.737022134735758,-2.051884692367545,CO2 Peroxisomal Transport,"Transport, peroxisomal",NA,NA,NA
COAtm,4.734315291515866,0,11.851117931558191,-7.717714960468561,Transport of Coenzyme A,"Transport, mitochondrial",8034.1,NA,PMID:14598172
COAtp,2.076647756555007,0,63.586227852325514,-181.70513436597474,"Transport of Coenzyme A, Peroxisome","Transport, peroxisomal",NA,NA,NA
COQ3m,0.7493683010353709,0,0.25183198412630825,0.036079925535322674,Methyltransferase Coq3,Ubiquinone synthesis,51805.1,NA,"PMID:10777520,PMID:11051212,PMID:1965190,PMID:7380842"
COQ5m,0.7493683010353709,0,0.25183198412630825,0.036079925535322674,Ubiquinone Biosynthesis Methyltransferase Coq5,Ubiquinone synthesis,NA,NA,"PMID:10777520,PMID:1965190,PMID:7380842"
COQ6m,0.7493683010353709,0,0.25183198412630825,0.036079925535322674,Ubiquinone Biosynthesis Monooxgenase Coq6,Ubiquinone synthesis,51004.1 or 51004.2,NA,"PMID:11051212,PMID:1965190,PMID:7380842"
COQ7m,0.7493683010353709,0,0.25183198412630825,0.036079925535322674,Ubiquinone Biosynthesis Coq7,Ubiquinone synthesis,10229.1,NA,"PMID:11051212,PMID:1965190,PMID:7380842"
COUCOAFm,0.6655028828600706,0,0.26308063251923414,0.052836722204837136,P-Coumaroyl Coenzyme A Formation,Ubiquinone synthesis,NA,NA,"PMID:11583838,PMID:12232327"
CRNCAR3tp,1,0,15.249651657534391,NA,"Carnitine-Propcarnitine Carrier, Peroxisomal","Transport, peroxisomal",NA,NA,NA
CRNCARtp,0.39686575829348786,0,524.6540753923892,226.5334632488966,"Carnitine-Acetylcarnitine Carrier, Peroxisomal","Transport, peroxisomal",1384.1,NA,NA
CRNt,0.9962979423743249,0,284.4711067960262,0.5275407081499696,L-Carnitine Reversible Transport,"Transport, extracellular",6584.1,NA,"PMID:12827517,PMID:12883891,PMID:9933568"
CRNtHa,0.6553938331180436,0.010852422287913516,2.5341613671392205,0.5275407081499696,L-Carnitine Outward Transport (H+ Antiport),"Transport, extracellular",6583.1,NA,PMID:12883891
CRNtim,-1,0,-52.6383826672405,NA,L-Carnitine Transport Out of Mitochondria via Diffusion,"Transport, mitochondrial",788.1,NA,PMID:14598172
CRNtx,-1,0,NA,1.3602010205004131,Carnitine Transport Peroxisome to Mitochondria,"Transport, peroxisomal",NA,NA,"PMID:12814641,PMID:15464416"
CSAPASEly,0.6919474191606975,0,7.615668288355562,1.386583438986377,"Chondroitin Sulfate A Proteoglycan Protease, Lysosomal (Endosome)",Chondroitin sulfate degradation,NA,NA,PMID:8993162
CSNAT2m,-10.365659073672767,0,-15.598709160507694,18.929752718212303,"Carnitine O-Aceyltransferase, Mitochondrial",Fatty acid oxidation,1384.1,NA,"PMID:11257506,PMID:3759988"
CSNAT2x,1.008052476025006,0,1.6733391284251116,-417.2819353487015,"Carnitine Dimethyl Nonanoyl Transferase, Revsible, Peroxisomal",Fatty acid oxidation,54677.1 or 1384.2,NA,"PMID:15464416,PMID:7829107"
CSNATer,0.376883801221036,0,-337.5934136311054,-745.9714633296967,"Carnitine O-Acetyltransferase, Endolasmic Reticulum",Fatty acid oxidation,1384.3,NA,"PMID:11257506,PMID:3759988"
CSNATm,0.7445534978130101,0,-119.4563342730674,-815.8184355934143,"Carnitine O-Aceyltransferase, Mitochondrial",Fatty acid oxidation,1384.1,NA,PMID:3759988
CSPG_Atly,0.6919474191606975,0,7.615668288355562,1.386583438986377,"Chondroitin Sulfate A Transport, Extracellular to Lysosome","Transport, lysosomal",NA,NA,NA
CTPtn,0.6517027163479018,0,1.281458540446389,0.2702232819094358,"Transport of CTP (Diffusion), Nuclear","Transport, nuclear",NA,NA,NA
CYANt,-0.4886607768355485,0,14.8944269348747,43.36211299061626,Transport of Cyanide via Diffusion,"Transport, extracellular",NA,NA,NA
CYSGLNNaEx,-0.9607150115447803,0,3.6499336208309976,182.16830201344973,L-Cysteine/L-Glutamine Na-Dependent Exchange (Cys-L In),"Transport, extracellular",6510.1,NA,PMID:14530974
CYSGLYexR,1.0146200619841292,0,6.772865400264692,-0.04915056383609772,L-Cysteine/Glycine Reversible Exchanger,"Transport, extracellular",(6520.1 and 23428.1) or (6520.1 and 23428.2) or (56301.1 and 6520.1),NA,"PMID:10734121,PMID:10863037,PMID:14770310"
CYSSERNaEx,0.9823338540041601,0,7.112854756504297,0.06338827857971191,L-Serine/L-Cysteine Na-Dependent Exchange (Cys-L In),"Transport, extracellular",6509.1 or 6510.1,NA,PMID:14530974
CYSt4,0.980113759277003,0,129.05578691519796,1.2961045461491623,"Transport of L-Cysteine   via Sodium Symport, Reversible","Transport, extracellular",11254.1 or 54407.1 or (340024.1 and 57393.1) or (340024.1 and 59272.1),NA,"PMID:11133652,PMID:12719981"
CYSTA,-0.5827000395347356,0,173.6488327007711,658.6006240552903,Cysteine Transaminase,Methionine and cysteine metabolism,2805.1,NA,"PMID:15189131,PMID:7113743"
CYStec,0.617164545369984,0,408.78367258259357,96.77239312878987,Transport of L-Cysteine  via Diffusion,"Transport, extracellular",124935.1,NA,"PMID:14624363,PMID:15659399"
CYSTGLUex,-0.7332360487232621,0,53.526833115422725,347.77801230497363,L-Cystine/L-Glutamate Exchanger,"Transport, extracellular",23657.1 and 6520.1,NA,PMID:14770310
CYSTHRNaEx,-0.5673421355749272,0,3.024753868705034,10.957443693909049,L-Cysteine/L-Threonine Na-Dependent Exchange (Cys-L In),"Transport, extracellular",6509.1 or 6510.1,NA,PMID:14530974
CYTD,0.546244200004972,0,9.635780517045688,2.8276848489226425,Cytidine Deaminase,Pyrimidine catabolism,978.1 or 57379.1,NA,"PMID:14744791,PMID:15087440,PMID:7923172,PMID:8001985,PMID:8422236"
CYTDK1,-0.985892108138472,0,0.0038471205234527584,0.5415384780072141,ATPcytidine 5-Phosphotransferase,Nucleotide interconversion,7371.1 or 83549.1,NA,NA
CYTDK2m,1,0,0.9436298399113386,NA,"Cytidine Kinase (ATP), Mitochondrial",Nucleotide interconversion,NA,NA,NA
CYTDt,-1,0,-346.3260529826641,NA,Cytidine Faciliated Transport in Cytosol,"Transport, extracellular",3177.1 or 2030.1,NA,"PMID:10722669,PMID:12838422"
CYTDtm,1,0,0.9436298399113386,NA,Cytidine Faciliated Transport in Mitochondria,"Transport, mitochondrial",2030.1,NA,"PMID:10722669,PMID:12838422,PMID:14607828"
CYTK10,5.204984546228431,0,356.2706440652251,-241.43695143926143,"Cytidylate Kinase (CMP, dGTP)",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK10n,1.0358619504581978,0,0.183010906151816,-10.389422092020885,"Cytidylate Kinase (CMP, dGTP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK11,1.0030532191630577,0,182.947678323853,-0.27886396225094784,"Cytidylate Kinase (dCMP, dGTP)",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK11n,-1.000000973850162,0,-0.7170049045862972,3.4912750124931334e-7,"Cytidylate Kinase (dCMP, dGTP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK12n,0.9854156131646438,0,11.848448734006425,0.08703586220932194,"Cytidylate Kinase (dCMP, dCTP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK13,-1.3527632741456739,0,-82.26910240085721,12.335077754259109,"Cytidylate Kinase (dCMP, dATP)",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK14,-0.5284639102317458,0,242.301101191926,785.4085755414486,"Cytidylate Kinase (dCMP, UTP)",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK14n,-0.9965894331099739,0,0.01657947783409618,9.70583815460205,"Cytidylate Kinase (dCMP, CTP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK1m,0.9434373249019953,0,0.9963097943869729,0.028997048927066497,"Cytidylate Kinase (CMP), Mitochondrial",Nucleotide interconversion,129607.1,NA,PMID:17999954
CYTK1n,0.9297788867283736,0,-12.076753029577496,-331.8868347552732,"Cytidylate Kinase (CMP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK2n,0.6422994478332429,0,-68.18358673131597,-313.0491864265479,"Cytidylate Kinase (dCMP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK4n,1.0076259095551872,0,0.1900872295049252,-50.043085912299155,"Cytidylate Kinase (dCMP, GTP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK5,0.7168048219662376,0,641.9901673185349,105.89935291623547,Cytidylate Kinase (dCMP),Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK5n,1.0042056884159447,0,0.04279458460274618,-20.393605377195776,"Cytidylate Kinase (CMP), Nuclear",Nucleotide interconversion,51727.1,NA,PMID:10462544
CYTK6,1.3104234044831917,0,129.24939223740697,-17.36566392457143,"Cytidylate Kinase (CMP, CTP)",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK6n,0.8616722803315218,0,4.4702405776911975,0.3321520076408982,"Cytidylate Kinase (CMP, CTP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK7,-1.04041671200906,0,-5.207072835485637,262.87636737475395,"Cytidylate Kinase (CMP, UTP)",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK7n,-1.0112829893865978,0,-1.9106750196861801,340.5930851894051,"Cytidylate Kinase (CMP, UTP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK8,-1.96455454514709,0,-41.36369513682127,127.13115192800463,"Cytidylate Kinase (CMP, dATP)",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK8n,1.6099789083004106,0,6.93472605778775,-29.67231899230424,"Cytidylate Kinase (CMP, dATP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK9,-0.7428044497552262,0,-96.27398275263272,-14.207698386240006,"Cytidylate Kinase (CMP, dCTP)",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
CYTK9n,-0.9123489693640893,0,2.356655751454574,51.416944726645205,"Cytidylate Kinase (CMP, dCTP), Nuclear",Nucleotide interconversion,51727.1,NA,"PMID:10462544,PMID:11912132"
D3AIBTm,-1,0,-329.70573617617936,0,"D-3-Amino-Isobutanoate:Pyruvate Aminotransferase, Mitochondrial",Pyrimidine catabolism,64902.1,NA,PMID:5773299
DADA,0.6096301277019687,0,7.313125503584719,1.7735899818237173,Deoxyadenosine Deaminase,Nucleotide interconversion,100.1,NA,"PMID:12381379,PMID:15016824"
DADAe,0.9107393815313448,0,12.897935724206548,0.6025299582138497,"Deoxyadenosine Deaminase, Extracellular",Nucleotide interconversion,100.1,NA,"PMID:12381379,PMID:15016824"
DADNt4,-0.9107393815326058,0,-12.897935724397284,-0.6025299582138497,Deoxyadenosine Transport via Diffusion,"Transport, extracellular",3177.1,NA,PMID:10899995
DAG_HSter,-0.3416355861138024,0,5.880233298078319,11.982923257934303,"Transport of Diacylglycerol, Endoplasmatic Reticulum","Transport, endoplasmic reticular",NA,NA,NA
DAGK_hs,-0.9751152379700738,0,7.247443822404103,575.2330166046142,Diacylglycerol Phosphate Kinase (Homo Sapiens),Glycerophospholipid metabolism,9162.1 or 1607.1 or 8525.2 or 160851.1 or 1608.1 or 1607.2 or 8525.1 or 8527.1 or 1606.1 or 160851.2 or 8526.1 or 8525.3 or 1607.1 or 8527.2 or 1609.1,NA,NA
DAGt,-1,0,NA,538.430004681015,Diacylglycerol Transport,"Transport, extracellular",NA,NA,NA
DASPO1p,-0.7747584258428369,0,6.109943695868429,48.14241818476021,"D-Aspartate Oxidase, Peroxisomal",Alanine and aspartate metabolism,8528.2 or 8528.1,NA,"PMID:12209855,PMID:9820813"
DCK1m,-1,0,-195.98501999899446,NA,"Deoxycytidine Kinase, Mitochondrial (ATP)",Nucleotide interconversion,NA,NA,PMID:265735
DCK1n,-1,0,-116.62644809521986,NA,"Deoxycytidine Kinase, Nuclear (ATP)",Nucleotide interconversion,1633.1,NA,"PMID:10387103,PMID:12535661,PMID:9342341"
DCT,-0.9151248410584343,0,9.90803500185681,223.565106619668,Dopachrome Tautomerase,Tyrosine metabolism,1638.1,NA,PMID:8148378
DCTPtn,-0.5872247654114027,0,116.6264480948384,448.4580740474701,DCTP Diffusion in Nucleus,"Transport, nuclear",NA,NA,NA
DDPGAm,-0.5221507001056217,0,5.796462878299155,18.46416857843995,"2-Dehydro-3-Deoxy-Phosphogluconate Aldolase, Mitochondrial",Arginine and proline metabolism,NA,NA,"PMID:12660328,PMID:14193832,PMID:15849464,PMID:9783918"
DECDPtm,0.6655028828600706,0,0.26308063251923414,0.052836722204837136,"Lipid, Flip-Flop Intracellular Transport","Transport, mitochondrial",NA,NA,PMID:12840657
DESAT16_2,-0.893088847748876,0,1.1894135299297652,21.06109083533883,Palmitoyl Coenzyme A Desaturase (N-C16:0CoA -> N-C16:1CoA),Fatty acid synthesis,6319.1,NA,PMID:14967823
DESAT18_3,-0.5026842609311724,0,7.372402936872776,22.27637894433951,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),Fatty acid synthesis,6319.1,NA,PMID:14967823
DESAT18_4,-0.7200374407376541,0,2.7152786471901695,16.682162598842663,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),Fatty acid synthesis,6319.1,NA,PMID:14967823
DESAT18_5,-0.8039642967200941,0,1.5349987967900884,14.125401539554447,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),Fatty acid synthesis,6319.1,NA,PMID:14967823
DESAT18_7,-0.8277255082782505,0,0.8127226753348743,8.622483514651167,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),Fatty acid synthesis,9415.1,NA,NA
DESAT18_9,-0.963115067292823,0,0.9678400378403011,51.51104317031503,Fatty Acyl Coenzyme A Desaturase (N-C18:2CoA -> N-C18:3CoA),Fatty acid synthesis,9415.1 or 3992.1,NA,NA
DESAT20_1,-0.4052498095802721,0,0.8913823242173763,2.1061192775502793,Fatty Acyl Coenzyme A Desaturase (N-C20:3CoA -> N-C20:4CoA),Fatty acid synthesis,3992.1,NA,NA
DESAT20_2,-0.4519652549153452,0,0.6122460978748487,1.622087047481748,Fatty Acyl Coenzyme A Desaturase (N-C20:4CoA -> N-C20:5CoA),Fatty acid synthesis,3992.1,NA,NA
DESAT22_1p,-0.3630564398954077,0,0.9580624419775915,2.050249446191176,Fatty Acyl Coenzyme A Desaturase (N-C22:4CoA -> N-C22:5CoA),Fatty acid synthesis,NA,NA,NA
DESAT22_2p,-0.6815727072903002,0,0.5854829761054323,3.091858693468091,Fatty Acyl Coenzyme A Desaturase (N-C22:5CoA -> N-C22:6CoA),Fatty acid synthesis,NA,NA,NA
DGAT,1,0,0.3663776237212582,NA,Diacylglycerol Acyltransferase,Triacylglycerol synthesis,8694.1 or 84649.1,NA,PMID:11481335
DGCHOLtx,-0.9598465399591213,0,1.743308844774781,85.08900114793778,Bile Acid Intracellular Transport,"Transport, peroxisomal",NA,NA,NA
DGK2m,0.9236711445035445,0,36.75047645229995,1.458212758749586,"Deoxyguanylate Kinase (dGMP:dATP), Mitochondrial",Nucleotide interconversion,NA,NA,NA
DGNSKm,0.9236711445035445,0,36.75047645229995,1.458212758749586,Deoxyguanosine Kinase,Nucleotide interconversion,1716.5 or 1716.1 or 1716.4 or 1716.2 or 1716.3,NA,"PMID:12535661,PMID:8692979"
DGSNtm,0.9236711445035445,0,36.75047645229995,1.458212758749586,Deoyguanosine Transport in Mitochondria,"Transport, mitochondrial",NA,NA,PMID:3696164
DHCR242r,-0.8967327701805815,0,10.145500331377983,186.34471924978496,24-Dehydrocholesterol Reductase [Precursor],Cholesterol metabolism,1718.1 or 1581.1,NA,"PMID:17984220,PMID:19520779,PMID:19520780"
DHCR243r,-0.38010969100825037,0,0.03980469411850809,0.08862026604339651,24-Dehydrocholesterol Reductase [Precursor],Cholesterol metabolism,1718.1,NA,"PMID:17984220,PMID:19520779,PMID:19520780"
DHDPBMTm,0.6655028828600706,0,0.26308063251923414,0.052836722204837136,Dihydroxydecaprenylbenzoate Methyltransferase,Ubiquinone synthesis,51805.1,NA,"PMID:10777520,PMID:1965190,PMID:7380842"
DHEASt,0.5075822946583508,0,115.69988972954751,37.79075570917129,Dehydroepiandrosterone Sulfate Transport via Bicarbonate Antiport,"Transport, extracellular",11309.1 or 6579.1 or 28234.1 or 10599.1,NA,"PMID:12507753,PMID:9007731,PMID:9334206"
DHEAtr,-0.5217724546944935,0,-115.69988972954751,-36.35949256854393,Dehydroepiandrosterone Transport,"Transport, endoplasmic reticular",NA,NA,"PMID:11535246,PMID:1588921"
DHPM1,-1,0,NA,935.3479500244141,"Dihydropyrimidinase (5, 6-Dihydrouracil)",Pyrimidine catabolism,1807.1 or 1809.1 or 1808.1,NA,PMID:8973361
DIDPtn,-0.3657790750901295,0,205.12805740875305,441.7381980302453,"Transport of dIDP, Nuclear","Transport, nuclear",NA,NA,NA
DINt,1,0,136.49928283805846,NA,Deoxyinosine Transport via Diffusion,"Transport, extracellular",3177.1,NA,PMID:10899995
DITPtn,0.3657790750901295,0,-205.12805740875305,-441.7381980302453,"Transport of dITP, Nuclear","Transport, nuclear",NA,NA,NA
DLNLCGCPT1,1,0,NA,-403.1090699846268,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,1375.1 or 1375.3 or 1375.4 or 126129.1 or 1374.1 or 1375.2,NA,NA
DLNLCGCPT2,-0.6789402240098918,5.879453995706317e-10,1.323476171791149,6.920946024727949,Carnitine Transferase,Fatty acid oxidation,1376.1,NA,NA
DLNLCGCRNt,1,0,187.9056185112238,NA,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,788.1,NA,NA
DLNLCGt,0.7567077366538928,0,-0.03643038150419875,-0.2630479578655407,Fatty Acid Transport via Diffusion,"Transport, extracellular",10998.1,NA,"PMID:11788354,PMID:12864740"
DM_dctp_m_,0.9236711445035445,0,36.75047645229995,1.458212758749586,Demand for dCTP,Exchange/demand reaction,NA,NA,NA
DM_dgpi_prot_hs_r_,-0.3794301705887438,0,0.825214168040303,1.834322692857997,"Demand for  Deacylated-Glycophosphatidylinositol (Gpi)-Anchored Protein,  Endoplasmatic Reticulum",Exchange/demand reaction,NA,NA,NA
DM_dttp_m_,0.6586905713837373,0,16.255790518014877,3.3449605786212255,Demand for dTTP,Exchange/demand reaction,NA,NA,NA
DM_ethamp_r_,0.8957012536965409,0,318.0890962051392,17.500802872975914,Demand for Ethanolamine Phosphate,Exchange/demand reaction,NA,NA,NA
DM_melanin_c_,-0.9151248410584343,0,9.90803500185681,223.565106619668,"Demand for Melanin, Cytosolic",Exchange/demand reaction,NA,NA,NA
DMNONCOACRNCPT1,-0.9997784248453341,0,0.04638548697531296,418.6421362047195,Dmnoncoacrncpt1,Fatty acid oxidation,NA,NA,"PMID:9299016,PMID:9819701"
DNDPt24m,0.9019806205182952,0,14.917012118944898,0.7687545581939783,Transport of dTDP via dADP Antiport,"Transport, mitochondrial",60386.1,NA,PMID:11226231
DNDPt38m,0.9925075943923258,0,284.99000718991755,1.0716449633668874,Transport of dUTP via dUDP Antiport,"Transport, mitochondrial",60386.1,NA,PMID:11226231
DOLGPP_Ler,-0.865999299752315,0,0.06291343250970807,0.8760881158914533,Dolichyl-Beta-D-Glucosyl-Phosphate Dolichylphosphohydrolase (Liver),N-glycan synthesis,NA,NA,PMID:12137737
